time,RSSI,time,lat,long,GPS MSL,SVs,time,acceleration,time,pressure,Pressure MSL,Pressure AGL,time,comp. bat. voltage,time,state,A cont.,B cont.,C cont.,D cont.,A on., B on,C on,D on,time,eject. bat. voltage,time,GPS Time of Week, valid leap seconds, leap seconds,time,temperature
2238.31,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2238.45,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2238.56,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2238.67,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2238.78,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2238.91,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239.03,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239.14,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239.27,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239.38,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239.5,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239.61,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239.73,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239.84,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239.95,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240.09,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240.2,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240.31,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240.42,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240.55,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240.67,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240.78,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240.89,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241.02,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241.14,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241.25,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241.38,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241.48,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241.61,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241.73,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241.84,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241.95,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242.09,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242.2,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242.31,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242.42,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242.56,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242.67,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242.78,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242.91,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243.02,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243.16,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243.27,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243.38,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243.48,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243.62,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243.73,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243.84,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243.95,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244.06,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244.2,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244.31,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244.42,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244.55,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244.69,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244.8,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244.91,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245.02,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245.16,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245.27,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245.38,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245.5,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245.61,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245.75,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245.86,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245.98,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246.09,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246.23,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246.34,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246.45,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246.58,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246.7,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246.83,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246.94,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2247.05,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2247.16,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2247.3,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2247.41,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2247.53,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2247.64,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2247.78,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2247.89,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248.12,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248.27,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248.38,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248.48,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248.61,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248.72,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248.86,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248.97,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249.08,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249.19,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249.33,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249.44,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249.56,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249.67,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249.81,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249.92,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250.03,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250.14,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250.25,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250.39,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250.5,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250.62,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250.73,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250.86,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250.98,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2251.09,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2251.2,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2251.34,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2251.45,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2251.56,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2251.69,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2251.8,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2251.92,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2252.05,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2252.16,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2252.27,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2252.41,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2252.52,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2252.62,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2252.75,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2252.88,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2252.98,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253.09,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253.22,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253.33,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253.45,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253.56,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253.67,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253.8,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253.92,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254.05,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254.16,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254.27,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254.38,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254.52,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254.62,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254.73,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254.84,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254.98,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255.09,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255.2,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255.31,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255.42,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255.56,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255.67,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255.78,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255.89,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256.03,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256.14,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256.25,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256.38,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256.52,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256.62,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256.73,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256.86,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256.97,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257.09,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257.2,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257.31,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257.44,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257.56,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257.69,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257.8,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257.91,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2258.05,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2258.16,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2258.27,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2258.38,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2258.48,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2258.62,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2258.73,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2258.84,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2258.95,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259.09,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259.2,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259.31,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259.44,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259.55,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259.69,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259.8,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259.92,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260.03,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260.17,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260.28,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260.39,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260.5,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260.66,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260.77,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260.88,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2261,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2261.14,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2261.25,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2261.38,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2261.48,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2261.59,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2261.73,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2261.84,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2261.97,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262.08,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262.2,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262.31,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262.42,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262.53,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262.67,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262.78,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262.91,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263.02,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263.12,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263.27,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263.38,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263.5,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263.61,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263.75,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263.86,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263.97,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2264.09,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2264.22,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2264.34,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2264.45,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2264.58,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2264.69,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2264.83,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2264.94,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265.06,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265.17,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265.3,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265.41,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265.52,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265.64,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265.77,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265.89,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2266,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2266.11,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2266.22,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2266.36,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2266.47,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2266.58,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2266.69,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2266.83,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2266.94,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2267.06,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2267.17,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2267.28,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2267.42,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2267.53,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2267.64,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2267.77,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2267.89,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268.12,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268.23,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268.36,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268.48,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268.59,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268.7,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268.81,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268.94,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269.06,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269.17,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269.28,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269.42,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269.53,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269.64,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269.75,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269.86,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270.11,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270.22,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270.34,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270.47,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270.58,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270.7,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270.81,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270.95,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271.06,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271.17,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271.3,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271.41,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271.55,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271.66,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271.77,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271.89,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272.03,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272.14,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272.25,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272.36,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272.5,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272.61,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272.72,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272.84,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272.95,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273.09,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273.2,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273.31,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273.44,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273.56,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273.67,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273.8,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273.91,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274.05,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274.16,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274.27,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274.39,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274.5,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274.64,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274.77,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274.88,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275.14,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275.25,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275.36,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275.48,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275.61,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275.72,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275.83,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275.94,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276.05,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276.19,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276.31,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276.42,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276.53,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276.67,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276.78,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276.91,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277.02,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277.16,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277.27,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277.38,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277.48,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277.61,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277.73,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277.86,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277.98,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278.09,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278.23,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278.36,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278.47,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278.58,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278.72,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278.83,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278.94,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279.05,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279.16,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
